Na2O,MgO,Al2O3,SiO2,K2O,CaO,TiO2,Y2O3,Density293K
13.61922097,8.020385876,2.52348016,68.92755734,0.511103021,6.398252639,0,0,2.49
17.16968923,0,15.9202907,66.91002008,0,0,0,0,2.438
16.45977612,0,0,73.91146537,0,9.628758512,0,0,2.57
16.83281367,0.339613251,0.450865867,74.2494108,0,8.127296415,0,0,2.465
0,0,0,79.6897969,20.3102031,0,0,0,2.394
15.42948964,0,24.65853914,46.20463199,0,0,13.70733923,0,2.767
14.30076186,0,1.429931894,69.99018816,0,14.27911809,0,0,2.531
12.64983864,4.123443983,1.511353158,69.23409405,1.220320424,11.17738589,0.083563854,0,2.531
12.9601983,14.23058505,0,68.71919101,0,4.090025633,0,0,2.473
0,0,0,31.8208409,20.2993985,0,47.8797606,0,2.869
20.2993985,0,0,79.7006015,0,0,0,0,2.384
0,25.88297004,16.85219723,40.85266348,0,16.41216925,0,0,2.796
9.700410727,0,11.40070065,58.09978256,0,20.79910606,0,0,2.55
15.87784865,3.970223325,4.219884608,73.94236478,1.989678637,0,0,0,2.42
14.99942641,0,0,65.79958701,0,13.20121601,5.999770563,0,2.605
14.68629924,4.153345261,1.522306632,72.3168979,1.231924442,6.007098231,0.082128296,0,2.474
14.10610867,6.452082303,2.354413434,69.04921277,0,8.014900614,0.023282209,0,2.506
13.58140078,7.161633273,2.533734447,69.46083299,0.830948069,6.431450435,0,0,2.49
18.93677306,0,6.502715988,74.46032467,0,0.100186284,0,0,2.419
17.58320743,0,0,75.69565664,0,6.721135934,0,0,2.45
0,25.47835849,0,49.46488711,0,25.0567544,0,0,2.7595
0,27.57868702,6.610108639,46.12050051,0,19.69070383,0,0,2.852
5.310270663,0,16.12013995,49.24950396,0,29.32008542,0,0,2.709
12.66042113,0,0,75.95077971,5.060056973,6.328742181,0,0,2.492
17.72047811,0,0,75.95077971,0,6.328742181,0,0,2.485
10.79951485,0,16.40005245,63.60060316,4.200812955,4.999016587,0,0,2.479
16.51175665,0,0,74.14702369,0,9.341219661,0,0,2.478
16.51130273,0,0,74.14646935,0,9.342227919,0,0,2.49
3.00001432,10.39909498,11.799579,48.00022912,0,26.80108258,0,0,2.49
14.50674175,0.150945587,1.621213661,70.34935195,0.065312994,13.30643406,0,0,2.5
14.61133673,0,0,68.37785277,0,14.0107533,3.000057198,0,2.566
12.97864984,2.55568041,0.651165471,70.66585991,1.603422941,11.54522143,0,0,2.519
16.51722897,2.100854086,14.51454563,66.86737131,0,0,0,0,2.44
0,45,11,44,0,0,0,0,2.775
19.59979791,0,3.100264862,77.29993723,0,0,0,0,2.402
10.03994248,3.099536667,12.71928423,65.40022368,5.280396229,2.799169196,0.661447516,0,2.4595
16.02504924,6.209995076,6.740829641,70.56253077,0.350812408,0,0.080009847,0.030773018,2.45
11.9999416,17.99918239,5.00058401,65.000292,0,0,0,0,2.479
14.29142058,0.419412822,0,70.90644526,0,14.35989615,0.022825188,0,2.53
0,0,19.9197881,39.54027805,0,40.53993386,0,0,2.818
10.03035629,3.099536667,12.71928423,65.40980987,5.280396229,2.799169196,0.661447516,0,2.462
13.45192474,5.292457145,10.4918705,67.36370661,2.400214474,0.350096986,0.649729542,0,2.4305
13.66123408,7.000598217,2.534397479,69.38150196,0.570494769,6.851773495,0,0,2.49
16.49388297,2.145465861,14.52038193,66.84026925,0,0,0,0,2.44
0,14.07997204,0,49.60063898,0,36.31938898,0,0,2.871
14.58807042,0,0,69.72414089,0,13.98887411,1.698914582,0,2.56
16.96008876,0,0,74.99927009,0,8.040641149,0,0,2.477
19.59965746,0,2.919228064,77.48111448,0,0,0,0,2.402
20.1793991,0,0,55.52972235,0,0,24.29087855,0,2.774
13.58160073,7.3105828,2.83504401,69.16103752,0.570225458,6.541509489,0,0,2.49
14.30070806,8.299392192,10.79954884,66.20088978,0.399461119,0,0,0,2.468
15.88174034,0,0,73.40604027,0,10.71221939,0,0,2.501
0,6.519913106,16.02027516,41.59015206,0,35.86965967,0,0,2.87
15.0908108,4.509124914,1.959409109,71.25177165,0,7.188883531,0,0,2.501
17.92957792,0,11.2194886,70.85093348,0,0,0,0,2.411
20.16139919,0,0,45.16477418,0,0,34.67382663,0,2.915
20.16139919,0,0,60.48569757,0,0,19.35290324,0,2.74
16.43652418,3.238644603,12.41641558,67.90841564,0,0,0,0,2.44
15.1462275,0,0.289859252,72.18793263,0,12.37598062,0,0,2.547
0,0,0,79.85060075,20.14939925,0,0,0,2.392
0,0,0.109983502,49.63005549,0,50.25996101,0,0,2.912
1.399493003,0,0,79.85060075,18.74990625,0,0,0,2.394
13.3602328,0,0,79.84940301,6.790364193,0,0,0,2.394
15.17596328,6.210104944,7.412559311,70.07001437,1.001530115,0,0.089643128,0.04018485,2.45
19.01821406,0,5.512435644,75.37913549,0,0.090214805,0,0,2.4095
13.60476376,5.836187833,1.761840755,69.47636185,0.200898987,9.119946812,0,0,2.514
0,0,0,79.8596007,20.1403993,0,0,0,2.392
0,21.30746373,0,49.70409769,0,28.98843858,0,0,2.71
20.13943146,0,0,79.86056854,0,0,0,0,2.39
0,26.65615346,3.530111294,47.9350594,0,21.87867585,0,0,2.872
15.08794114,6.170249454,0,72.30141396,0,6.440395448,0,0,2.473
16.00384609,5.315174729,0.069355779,68.53296764,0,0,0,10.07865576,3.016
0,0,0,79.8697987,20.1302013,0,0,0,2.392
13.34615882,5.803052273,1.54049359,68.97621064,0,10.33408468,0,0,2.513
17.1684093,7.157542293,0.309856673,75.36419173,0,0,0,0,2.42
0,16.61963082,8.130224017,39.28055417,0,29.57991817,6.38967282,0,2.92
13.69072889,4.505994818,2.614589586,69.88537382,0.771494239,8.531818648,0,0,2.5
0,0,0,79.88960055,20.11039945,0,0,0,2.399
0,0,12.38806389,43.55612947,0,44.05580664,0,0,2.732
0,17.1991664,5.250010351,55.02021889,5.259671253,17.27093311,0,0,2.647
14.91088248,0,14.01085189,65.06947463,0,6.008790996,0,0,2.484
14.85003658,0,0,64.34011791,0,13.13022649,7.679619031,0,2.651
0,8.520683453,0,49.80015987,0,41.67915667,0,0,2.88
0.043832734,25.01722,0.120226928,49.89667998,0.035066187,24.88697416,0,0,2.863
13.76617389,4.821186709,1.510042938,69.66946198,0,10.23313449,0,0,2.504
18.0001605,0,10.49995987,62.49899687,0,0,9.000882754,0,2.508
18.92805935,0,5.849074247,75.2228664,0,0,0,0,2.418
0,0,33.10058188,33.2003325,0,33.69908562,0,0,2.782
0,0,33.50008338,32.99983325,0,33.50008338,0,0,2.79
0,24.54781653,0,49.82512241,0,25.62706106,0,0,2.851
10.2796028,0,0,79.92079921,9.799597996,0,0,0,2.394
13.6998293,11.80023635,2.500693016,69.99897871,0.599641091,1.400621526,0,0,2.448
14.59187587,4.365910499,2.623971209,71.21744004,0.710935426,6.489866958,0,0,2.48
0,0,28.40048762,35.59925574,0,36.00025664,0,0,2.793
0,0,0.499686127,49.5994978,0,49.90081607,0,0,2.895
13.68191087,4.124672298,1.511797262,71.34867463,1.220506845,8.02796388,0.084474221,0,2.491
0,28.49004273,0,49.86881887,0,21.6411384,0,0,2.69
13.42835927,8.220374765,2.510082553,69.63295139,0.599857315,5.608374707,0,0,2.482
0,25,0,50,0,25,0,0,3.12
14.81458043,3.60397418,10.81034046,67.9692444,0.900202506,1.901658018,0,0,2.451
17.12935185,7.311255177,0,75.55939297,0,0,0,0,2.357
15.80518556,0.109105787,5.308299617,70.85511661,0,7.922292434,0,0,2.491
17.12228531,7.311362173,0,75.56635251,0,0,0,0,2.39
19.55945122,0,2.44054878,78,0,0,0,0,2.4
14.19509587,6.193015157,1.050471773,71.1373127,0.3207768,7.103327698,0,0,2.47
15.02114387,10.05008548,4.980055784,69.94871487,0,0,0,0,2.45
18.80008122,0,6.19952828,75.0003905,0,0,0,0,2.426
13.24398783,2.869769844,1.520978018,69.02083453,0,13.34442978,0,0,2.529
16.70000667,0,16.70000667,66.59998666,0,0,0,0,2.4205
15.38831275,5.179445351,1.169599161,72.4131904,0,5.849452342,0,0,2.465
20.03183231,0,0,79.96816769,0,0,0,0,2.39
20.02939985,0,0,79.97060015,0,0,0,0,2.386
0,0,0,71.39898001,14.30979557,14.29122441,0,0,2.505
0,25.26994601,0,49.95001,0,24.78004399,0,0,2.87
13.0584678,0,0,56.55466697,0,17.40752254,12.9793427,0,2.806
15.99559062,0,0,73.99918775,0,10.00522163,0,0,2.505
7.158878238,0,0,71.41448919,7.148877809,14.27775476,0,0,2.523
14.29959144,0,0,71.40081712,0,14.29959144,0,0,2.52573
14.29959144,14.29959144,0,71.40081712,0,0,0,0,2.421
14.30898026,0,0,71.41346896,0,14.27755079,0,0,2.522
18.0496391,0,0.300260324,76.86960123,0,4.780499349,0,0,2.43
20.0203999,0,0,79.9796001,0,0,0,0,2.38
16.00342381,0,0,73.99788188,0,9.998694309,0,0,2.496
16.00295948,0,0,73.99863632,0,9.998404201,0,0,2.496
14.30040858,14.28040801,0,71.41918341,0,0,0,0,2.42746
16.6875711,8.310241227,0,75.00218767,0,0,0,0,2.404
0,0,33.35111259,33.29944162,0,33.34944579,0,0,2.722
16.6705553,0,0,74.97958469,0,8.349860009,0,0,2.468
20.0102001,0,0,59.9795998,0,0,20.0102001,0,2.715
0,0,33.34555576,33.30722179,0,33.34722245,0,0,2.789
0,14.29122441,0,71.41897973,14.28979586,0,0,0,2.38
0,22.23981335,0,66.65000139,11.11018526,0,0,0,2.44
0.64949041,24.02987909,0.640627967,50.63999494,0,24.0400076,0,0,2.8
14.95299776,0.014619669,1.931258315,71.49018289,0,11.61094136,0,0,2.445
16.00226221,0,0,73.99759277,0,10.00014501,0,0,2.495
0,20.74995707,5.670246067,41.49991415,0,26.41888233,5.661000383,0,3.04
0,23.4003983,2.129397947,46.80079661,0,25.54000919,2.129397947,0,2.88
0,24.86994547,0.530270664,49.72983841,0,24.86994547,0,0,2.85
0,24.9974965,0,49.99499299,0,25.00751051,0,0,2.84
12.5,0,12.5,62.490625,0,12.509375,0,0,2.527
16.66833333,0,16.66833333,66.66333333,0,0,0,0,2.473
14.28857143,0,0,71.42285714,0,14.28857143,0,0,2.53
16.67,0,16.67,66.66,0,0,0,0,2.458
15.67045487,0,0,67.84072178,0,10.82964634,5.659177005,0,2.567
15.67000174,0,0,73.50066509,0,10.82933318,0,0,2.459
15.99419869,0,0,74.00145033,0,10.00435098,0,0,2.495
16.00179812,0,0,73.99834689,0,9.999854991,0,0,2.494
0,0,0,40,0,50,10,0,3.15
0,0,0,50,0,50,0,0,2.9
0,0,0,74.00092802,15.99965199,9.999419987,0,0,2.463
0,0,0,80.0006,19.9994,0,0,0,2.3885
0,0,8.000108,45.999946,0,45.999946,0,0,2.99
0,0,8.695652174,45.65217391,0,45.65217391,0,0,2.875
0,0,10.0001375,44.99993125,0,44.99993125,0,0,2.88
0,0,11.11111111,44.44444444,0,44.44444444,0,0,2.846
0,0,11.99966399,44.000168,0,44.000168,0,0,2.84
0,0,13.04028372,43.47985814,0,43.47985814,0,0,2.854
0,0,14.30000143,42.84999929,0,42.84999929,0,0,2.836
0,0,16.20015978,41.89992011,0,41.89992011,0,0,2.84
0,0,19.9994,20.0009,0,39.99880001,20.0009,0,3.07
0,0,20,40,0,40,0,0,2.819
0,0,27.27214878,36.36392561,0,36.36392561,0,0,2.79
0,0,33.33333333,33.33333333,0,33.33333333,0,0,2.777
0,0,62.5,0,0,0,0,37.5,3.975
0,0,68,0,0,0,0,32,3.96
0,0,71.5,0,0,0,0,28.5,3.87
0,0,73,0,0,0,0,27,3.72
0,0,76,0,0,0,0,24,3.695
0,0,76.8,0,0,0,0,23.2,3.856
0,2.8,0,50,0,47.2,0,0,2.899
0,4.999518748,10.0004125,45.00116875,0,39.9989,0,0,2.856
0,8.4,0,50,0,41.6,0,0,2.891
0,9.999019978,11.99966399,44.000168,0,34.00114803,0,0,2.84
0,9.999037496,10.0004125,45.00116875,0,34.99938125,0,0,2.869
0,12.5,0,50,0,37.5,0,0,2.874
0,15.00089373,10.0001375,44.99993125,0,29.99903752,0,0,2.881
0,14.4,0,50,0,35.6,0,0,2.881
0,20.00027499,10.0001375,44.99993125,0,24.99965626,0,0,2.877
0,19.99786661,6.669511187,46.66524441,0,26.6673778,0,0,2.9
0,19.7,0,50,0,30.3,0,0,2.872
0,21.76061756,4.3200459,47.83997705,0,26.07935949,0,0,2.83
0,22.82608696,8.695652174,45.65217391,0,22.82608696,0,0,2.825
0,21.7,0,50,0,28.3,0,0,2.859
0,23.7391841,5.040637597,47.48099421,0,23.7391841,0,0,2.81
0,24.34758076,2.58915862,48.70542069,0,24.35783993,0,0,2.83
0,25,0,50,0,25,0,0,2.8485
0,31.7,0,50,0,18.3,0,0,2.834
0,36.5,0,50,0,13.5,0,0,2.821
0,44.99993125,10.0001375,44.99993125,0,0,0,0,2.78
0,45.65217391,8.695652174,45.65217391,0,0,0,0,2.766
0,45.6,0,50,0,4.4,0,0,2.78
0,47.8,0,50,0,2.2,0,0,2.777
0,50,0,50,0,0,0,0,2.735
1.240008198,23.1399877,1.240008198,51.2400082,0,23.1399877,0,0,2.79
4.000419992,0,0,79.99940001,16.00018,0,0,0,2.399
4.000580004,0,0,73.999855,12.00029,9.999274995,0,0,2.48
4.999475003,0,0,80.0006,14.999925,0,0,0,2.396
7.000359993,0,0,79.99940001,13.00024,0,0,0,2.404
7.999460003,0,0,80.0006,11.99994,0,0,0,2.397
7.999825996,0,0,74.00092802,7.999825996,9.999419987,0,0,2.49
10.00029999,0,0,79.99940001,10.00029999,0,0,0,2.4
10.0004125,0,0,64.99924375,0,25.00034375,0,0,2.622
12.00210352,0,0,80,7.997896477,0,0,0,2.431
11.99994,0,0,80.0006,7.999460003,0,0,0,2.399
12.5,0,12.5,50,0,12.5,12.5,0,2.708
12.00029,0,0,73.999855,4.000580004,9.999274995,0,0,2.49
14.9992125,0,25.0004375,60.00035,0,0,0,0,2.472
14,8,14,64,0,0,0,0,2.46
14.23143795,5.148431966,14.41174577,64.06400927,0,2.14437504,0,0,2.472
13.999628,10.00062,10.00062,65.999132,0,0,0,0,2.45
13.99943,0,0,80.0006,5.99997,0,0,0,2.39
14.99961249,8.001240022,8.999457491,67.99968999,0,0,0,0,2.44
15.19460962,0,5.005356228,75.99633603,3.803698126,0,0,0,2.408
14.999925,0,0,80.0006,4.999475003,0,0,0,2.395
15.00037501,0,4.999624991,70.00075002,0,9.999249981,0,0,2.44337
14.999925,5.000974995,4.999475003,69.99865001,0,5.000974995,0,0,2.469
15.00037501,9.000225006,4.999624991,70.00075002,0,0.999024976,0,0,2.439
15.99579295,0,0,80,4.004207047,0,0,0,2.392
16.00018,0,0,79.99940001,4.000419992,0,0,0,2.394
17.50004063,0,0,70.0001625,0,0,0,12.49979687,3.02
15.99965199,0,0,74.00092802,0,9.999419987,0,0,2.481
15.99965199,9.999419987,0,74.00092802,0,0,0,0,2.441
18.75,0,6.25,75,0,0,0,0,2.412
19.80172814,0,0,79.20391752,0,0,0.994354344,0,2.4
20,0,0,40,0,0,40,0,2.9855
19.9994,0,0,50.00075,0,0,29.99985,0,2.857
20,0,0,55.00037501,0,0,24.99962499,0,2.794
19.9994,0,0,59.9997,0,0,20.0009,0,2.721
19.9994,0,0,65.000675,0,0,14.999925,0,2.658
20,0,0,70.00075002,0,0,9.999249981,0,2.56
19.9994,0,0,74.999625,0,0,5.000974995,0,2.4805
20.00420099,0,0,79.99579901,0,0,0,0,2.525
19.9994,0,0,80.0006,0,0,0,0,2.388
0,0,0,66.65925977,11.10061801,22.24012221,0,0,2.569
0,19.25907984,7.650074684,46.1803453,0,26.91050018,0,0,2.86
0,20.43121967,6.081099,46.96475455,0,26.52292678,0,0,2.84
0,21.99139377,4.000208006,43.99578789,0,26.00330209,4.009308251,0,2.96
0,23.26069163,2.309699202,48.84898711,0,25.58062206,0,0,2.85
1.790662144,22.31141725,1.790662144,51.79584121,0,22.31141725,0,0,2.67
8.33,0,25,50,0,16.67,0,0,2.527
13.78951534,0,3.449943576,68.96956018,0,13.7909809,0,0,2.53
17.48016389,0,12.58942508,61.32934443,0,0,8.601066597,0,2.523
18.1793595,0,9.090475206,72.7301653,0,0,0,0,2.455
19.99759843,0,0,80.00240157,0,0,0,0,2.388
0,0,0,50.020002,0,49.979998,0,0,2.898
2.919915166,34.39077576,16.55016877,46.13914031,0,0,0,0,2.687
0,24.93237151,0,49.86474301,0,25.20288548,0,0,2.8
15.13979619,0,24.19998258,45.35145022,0,0,15.30877101,0,2.738
14.36823518,0.328858005,0,71.59381747,0,13.70908935,0,0,2.524
18.49933892,0,7.399420764,74.10124032,0,0,0,0,2.4
0,0,0,37.59937599,19.9801998,0,42.4204242,0,2.834
0,21.19861039,12.49947257,43.80089734,0,22.5010197,0,0,2.74
14.81071125,8.912614933,0,72.2707455,0,4.005928313,0,0,2.43
15.89939953,0,0,74.01444609,0,10.08615438,0,0,2.495
14.73180781,4.497093665,2.55316018,71.05584578,0.260466485,6.901626076,0,0,2.48
16.0394198,0,0,80.03059985,3.92998035,0,0,0,2.392
13.95979218,5.05985995,6.47993374,67.78104058,0,6.719373541,0,0,2.5
14.13145337,2.384556608,0.702103427,70.97443882,0.250854202,11.55659357,0,0,2.524
3.919539195,0,0,80.04080041,16.0396604,0,0,0,2.394
14.02097638,4.466913152,6.519278654,67.79144345,0,7.201388365,0,0,2.5
15.1999257,0,4.800383907,76.19932197,3.800368427,0,0,0,2.408
16.63167367,0,16.63167367,66.73665267,0,0,0,0,2.43
18.45984252,0,7.480314961,74.05984252,0,0,0,0,2.43
13.12077516,5.893701856,0.53163363,69.7611936,0.360138911,10.33255684,0,0,2.517
0,35.69927971,0,50.10004002,0,14.20068027,0,0,2.8
16.71994278,0,0,75.19960298,0,8.080454234,0,0,2.475
0,24.99561349,0,49.99874671,0,25.0056398,0,0,2.85
13.3534998,6.803275112,2.354532366,69.24564797,0.360669566,7.824202673,0.058172511,0,2.503
0,45.67934783,8.641304348,45.67934783,0,0,0,0,2.78
13.54507105,5.80503045,1.171948112,70.18731013,0.200123818,9.090516435,0,0,2.511
15.70514764,7.891226581,5.328017947,70.98466016,0,0.090947675,0,0,2.437
13.27014889,0,0,70.06955955,0,16.66029156,0,0,2.553
12.46820066,5.899671288,1.170501644,69.23252823,0.630270116,10.59882807,0,0,2.5
13.23356339,7.413003996,2.343625136,69.11732655,0.360334181,7.474028333,0.058118416,0,2.501
7.666783095,0,0.420596111,71.97578298,8.116486203,10.13796717,1.682384445,0,2.52
13.08983534,5.891080468,2.999359981,68.63036016,0.199278524,9.19008553,0,0,2.503
13.08480596,6.943433579,2.65509913,68.82005299,0.400302774,8.035168418,0.061137151,0,2.506
13.55862895,7.150263608,2.533845457,69.82606283,0.51115038,6.420048778,0,0,2.48
14.96203228,5.119569969,14.47144731,65.44695044,0,0,0,0,2.446
14.91828355,0.692375815,13.61565091,65.90451654,0,4.869173174,0,0,2.479
0,0,27.08946088,36.70010652,0,36.2104326,0,0,2.81
0,33.09897918,0,50.20016013,0,16.70086069,0,0,2.83
3.930440313,0,0.119980341,73.31810691,11.50076614,11.13070629,0,0,2.45
14.39033532,5.951042297,0.850560793,71.38944151,0,7.418620073,0,0,2.253
12.93019527,5.889595144,0.870411728,70.15117677,0.629903224,9.528717861,0,0,2.5
0.072882131,0.031439351,14.14913685,43.2891277,0,42.45741397,0,0,2.837
14.43977571,0,0.180694383,71.83031937,0,13.54921054,0,0,2.448
0,0,0,50.23020719,0,49.76979281,0,0,2.895
0,0,26.8027988,36.9143383,0,36.2828629,0,0,2.798
0,0,33.10904215,33.78025016,0,33.11070768,0,0,2.792
13.99338538,4.45806968,6.501351617,67.86474772,0,7.182445596,0,0,2.49
15.37759228,0,0.350709389,73.18522383,0,11.0864745,0,0,2.504
0,0,0,51.2397438,19.87040065,0,28.88985555,0,2.68
14.29988992,8.301161294,9.200427927,67.79850226,0.400018606,0,0,0,2.438
15.38183866,5.911315824,0,73.396191,0,5.310654519,0,0,2.47
17.27019499,0,12.89970516,62.9689358,0,0,6.861164052,0,2.504
12.64116839,4.12406912,1.511098258,70.29137445,1.220446822,10.12797339,0.083869568,0,2.513
12.99503873,8.425450431,2.344271332,68.91229292,0.351060435,6.913859634,0.058026518,0,2.498
16.48642969,2.275996961,12.45655723,68.78101612,0,0,0,0,2.44
15.7471181,0,0.024650185,74.05785543,0.005800044,10.16457623,0,0,2.497
14.14278105,5.882268258,0.640628824,71.54312368,0.190029224,7.601168968,0,0,2.49
10.4596046,0,0,80.16080161,9.379593796,0,0,0,2.396
14.6600841,0,0,68.5802035,0,12.97090946,3.788802939,0,2.587
0,0,8.133349576,46.3393836,0,45.52726682,0,0,2.85
0,12.61891476,8.730623188,27.7011854,0,32.64967269,18.29960396,0,2.93
0,24.99686347,0,49.99623617,0,25.00690036,0,0,2.86
0,25.27912682,0,50.34045962,0,24.38041356,0,0,2.862
16.3685327,1.528532098,1.209586424,78.28310942,2.61023936,0,0,0,2.4
0,20.97802166,14.1587356,43.32504501,0,21.53819772,0,0,2.798
12.71286781,6.004882256,3.603221704,68.07092427,0.299659411,9.308444548,0,0,2.51
12.9885619,5.178756179,1.23002644,70.1431199,0.57046787,9.889067709,0,0,2.51
0,0,0,80.1805991,19.8194009,0,0,0,2.395
0,0,16.5001665,66.999667,16.5001665,0,0,0,2.477
0.016279099,49.37826365,0.015026861,50.39007225,0,0.20035814,0,0,2.744
8.25008325,0,16.5001665,66.999667,8.25008325,0,0,0,2.412
13.35962078,5.8705462,0.350182921,70.28996854,0,10.12968156,0,0,2.52
16.5001665,0,16.5001665,66.999667,0,0,0,0,2.344
14.3997455,5.89987564,1.110564826,71.48104231,0,7.108771727,0,0,2.5
0,49.62067152,0,50.37932848,0,0,0,0,2.693
7.829796425,0,0,62.16048383,0,30.00971975,0,0,2.691
15.73795181,0,9.569528112,69.31162149,0,5.380898594,0,0,2.471
15.70027666,0,0,74.00089807,0,10.29882527,0,0,2.5005
17.84991075,0,0,80.18959905,1.960490198,0,0,0,2.391
13.89872388,4.920675576,6.439365405,67.33159568,0,6.629201633,0.780437829,0,2.5
13.12993993,6.060701865,11.10970598,67.67941827,2.020233955,0,0,0,2.44
0,0,0,50.41945258,0,49.58054742,0,0,2.891
16.99968709,5.998837781,1.999612594,75.00186253,0,0,0,0,2.43
19.73638779,0,0,80.26361221,0,0,0,0,2.388
19.800198,0,0,80.199802,0,0,0,0,2.409
13.0704023,5.318965517,1.16954023,70.27011494,0.510057471,9.66091954,0,0,2.514
13.9997696,5.999078394,0.999366396,71.00109441,0,8.000691204,0,0,2.5
13.10084974,5.199350475,10.49959799,67.79965632,2.300137157,0.501332156,0.599076161,0,2.46
13.63596414,5.84168278,2.66449874,70.03281186,0.451163063,7.324075702,0.049803715,0,2.495
0,24.77208976,0,50.44580244,0,24.78210779,0,0,2.83
0,42.99925005,12.99967455,44.00107541,0,0,0,0,2.753
12.99967455,11.9992642,0,70.0004245,0,5.000636753,0,0,2.484
15.99649117,5.006344084,8.999201115,69.99796363,0,0,0,0,2.429
0,0,0,79.50039592,19.31035513,1.18924895,0,0,2.405
0,19.99945401,6.00038219,45.99929022,0,25.00068248,0,3.000191095,3.013
0,19.999727,6.999631455,45.9999181,0,25.00102374,0,1.999699704,2.943
0,19.99945401,8.000054599,45.99929022,0,25.00068248,0,1.000518686,2.879
0,19.999727,8.999331158,45.9999181,0,25.00102374,0,0,2.784
0,45.00075074,8.999331158,45.9999181,0,0,0,0,2.769
13.05213009,6.97198135,2.354496202,69.18819992,0.360219036,8.01487356,0.058099845,0,2.504
14.61094765,4.122119614,1.511929385,71.63748653,0.018935532,8.017012847,0.081568445,0,2.481
0,24.5410144,0,50.46963056,0,24.98935504,0,0,2.861
13.6708824,6.32505191,1.283596393,71.20184698,0.752152638,6.766469674,0,0,2.479
0,0,33.83057893,33.71995575,0,32.44946532,0,0,2.76
0,24.87914388,9.970113074,45.54106353,0,19.60967951,0,0,2.83
7.920355998,2.399647647,10.330635,61.81978342,3.019303495,14.51027444,0,0,2.55
12.60031752,12.29881877,2.499380981,70.00014565,1.200168956,1.401168126,0,0,2.448
13.200402,8.200183521,2.499380981,70.00014565,0.600084478,5.49980337,0,0,2.476
13.200402,9.601351647,2.499380981,70.00014565,0.600084478,4.098635245,0,0,2.471
13.200402,10.90056367,2.499380981,70.00014565,0.600084478,2.79942322,0,0,2.457
13.200402,12.29881877,2.499380981,70.00014565,0.600084478,1.401168126,0,0,2.448
13.0216189,5.340802988,1.1707247,70.25497378,0.509947569,9.701932055,0,0,2.51
16.43066569,0,16.59059106,66.97874325,0,0,0,0,2.433
14.37156096,0.110049233,0.984651028,71.76078772,0.010136114,12.76281494,0,0,2.51
0,25.03068407,0,50.47967337,0,24.48964256,0,0,2.85
15.26989764,7.290629015,0,73.4606667,0,3.978806647,0,0,2.443
19.7701977,0,0,80.2298023,0,0,0,0,2.381
13.94922087,4.897418928,5.998435714,68.43451056,0,6.720413934,0,0,2.5
19.7594012,0,0,80.2405988,0,0,0,0,2.446
13.19978717,5.898848128,0.999439164,70.80343404,0.599663498,8.498827996,0,0,2.495
14.30019403,5.699226782,1.300280907,71.39961194,0,7.30068634,0,0,2.5
12.88940425,0,0,55.83947283,0,17.1811587,14.08996422,0,2.831
15.47975524,0,0,73.83008578,0,10.69015898,0,0,2.493
0,22.23030846,11.71975592,44.74052511,0,21.30941051,0,0,2.82
0,24.37050585,0,50.54994613,0,25.07954802,0,0,2.85
13.49347483,5.785171375,0.580811702,70.89057794,0.200774416,9.049189732,0,0,2.51
15.45983163,0,0,73.83921081,0,10.70095756,0,0,2.458
18.51036936,0,6.04996645,75.43966419,0,0,0,0,2.39
10.30043617,0,15.59957034,64.40010416,4.0003906,5.699498731,0,0,2.485
13.30531407,5.702688698,0.860728885,71.15838563,0.630433531,8.342449191,0,0,2.53
12.99881919,6.02922138,0.349973681,70.29349419,0.19063607,10.13785549,0,0,2.58
13.3711299,5.872272364,0.351308123,70.2530561,0.018565063,10.13366846,0,0,2.495
13.6993681,6.901371538,2.499927201,69.99796162,0,6.901371538,0,0,2.486
0,0,12.4709331,44.44381809,0,43.08524881,0,0,2.831
17.15962407,6.280242973,0.220617435,76.33951552,0,0,0,0,2.419
18.5401854,0,0,80.2898029,1.1700117,0,0,0,2.388
0,0,0,80.3005985,19.6994015,0,0,0,2.369
13.6521015,4.154796862,1.520795898,72.21223941,1.231537888,7.14671809,0.081810346,0,2.477
12.97020029,5.319118365,1.169573838,70.36983821,0.510072129,9.661197161,0,0,2.51
9.890378382,0,15.67931197,64.4405714,4.399524376,5.590213868,0,0,2.477
16.30989297,0,16.720016,66.97009103,0,0,0,0,2.432
0,24.03058027,0,50.66048377,0,25.30893596,0,0,2.82
13.19172722,7.100371214,1.100743862,70.06635995,0.050164108,8.490633644,0,0,2.49
15.11517645,0,1.18167097,72.92222854,0,10.78092404,0,0,2.5
0,0,0,43.1901362,19.67960641,0,37.13025739,0,2.782
4.290083919,0,0,57.14098978,0,38.5689263,0,0,2.76
0,0,0,80.33059835,19.66940165,0,0,0,2.388
13.49453181,5.97193628,2.363952283,70.2060245,0.400075927,7.513834742,0.049644458,0,2.495
13.2317539,5.898718485,0.991768895,70.82210145,0.570843724,8.484813539,0,0,2.5
19.62059539,0,0.199765688,80.17963892,0,0,0,0,2.397
6.459873485,0,15.13146864,53.00510632,0,25.40355156,0,0,2.668
13.098391,5.729745123,0.350277659,70.49409084,0.129574256,10.19792112,0,0,2.51
14.3001662,5.280728376,0.979839584,71.79998555,0,7.639280295,0,0,2.5
14.35155087,5.87988847,0.580765397,72.537887,0.310608359,6.339299903,0,0,2.48
13.09988323,5.730397881,0.350317564,70.49927373,0.129589018,10.19053858,0,0,2.51
