Li,B,O,Na,Mg,Al,Si,P,K,Ca,Ti,Zn,Y,Zr,Sn,Density293K
0,0.023582978,0.604985124,0.089603642,5.84E-05,0.079213109,0.188109279,0.010974259,0.002977059,0.000204308,0,0,0,0,0.000291869,2.374000072
0,0.023148816,0.609508407,0.088312744,5.79E-05,0.06684221,0.187650075,0.021123296,0.002893603,0.000173616,0,0,0,0,0.00028936,2.375
0,0.034274188,0.608784576,0.078744237,5.76E-05,0.078974649,0.184187787,0.011520739,0.002880184,0.000288018,0,0,0,0,0.000288018,2.371000051
0,0.02266386,0.613176915,0.07789989,5.69E-05,0.078070721,0.181994208,0.022720799,0.002847218,0.000284722,0,0,0,0,0.000284722,2.411000013
0,0.02283578,0.60931842,0.088697152,5.75E-05,0.068794945,0.183894109,0.022950822,0.002876042,0.000287604,0,0,0,0,0.000287604,2.407000065
0,0.022705174,0.611552762,0.082470693,5.72E-05,0.074120677,0.182842427,0.022819562,0.002859594,0.000285959,0,0,0,0,0.000285959,2.398999929
0,0.02257542,0.613772725,0.076312874,5.69E-05,0.079383582,0.181825913,0.02268915,0.002843252,0.000255893,0,0,0,0,0.000284325,2.375
0,0.022503043,0.615921781,0.070279597,5.65E-05,0.084584294,0.180731013,0.022559584,0.002827015,0.000254431,0,0,0,0,0.000282702,2.372999907
0,0.056946236,0.599598568,0.089634409,5.73E-05,0.071569889,0.172587814,0.005734767,0.00344086,0.000143369,0,0,0,0,0.000286738,2.397000074
0,0.055667679,0.602982362,0.087621928,5.61E-05,0.069962996,0.163134918,0.016818032,0.003363606,0.00011212,0,0,0,0,0.000280301,2.381000042
0,0.057017539,0.599030477,0.089739148,5.77E-05,0.071675899,0.175698294,0.002885503,0.003462604,0.000144275,0,0,0,0,0.00028855,2.369999886
0,0.056450451,0.600166543,0.088839116,5.74E-05,0.070979403,0.173945512,0.005685245,0.003445602,0.000143567,0,0,0,0,0.000287134,2.35800004
0,0.044075249,0.606006071,0.086608999,5.71E-05,0.066398328,0.176529402,0.01661386,0.003311353,0.000114185,0,0,0,0,0.000285461,2.403000116
0,0.054548084,0.599016626,0.090412142,5.78E-05,0.072190883,0.176977601,0.002892263,0.003470716,0.000144613,0,0,0,0,0.000289226,2.394999981
0,0.051561554,0.600167229,0.090146203,5.77E-05,0.071978544,0.176428213,0.005767511,0.003460507,0.000144188,0,0,0,0,0.000288376,2.381000042
0,0.039680724,0.604732091,0.089110605,5.70E-05,0.071094641,0.174401324,0.017103762,0.003420752,0.000114025,0,0,0,0,0.000285063,2.368999958
0,0.028179328,0.609180845,0.088032227,5.64E-05,0.070279252,0.172372991,0.028122968,0.00338152,0.000112717,0,0,0,0,0.000281793,2.388999939
0,0.056946236,0.599598568,0.089634409,5.73E-05,0.071569889,0.172587814,0.005734767,0.00344086,0.000143369,0,0,0,0,0.000286738,2.404000044
0,0.055667679,0.602982362,0.087621928,5.61E-05,0.069962996,0.163134918,0.016818032,0.003363606,0.00011212,0,0,0,0,0.000280301,2.400000095
0.025316458,0.094361337,0.607882646,0.040851547,0,0.042577678,0.183256594,0,0.00575374,0,0,0,0,0,0,2.339999914
0.026682132,0.06438515,0.610498879,0.035962874,0,0.065545237,0.190545218,0,0.00638051,0,0,0,0,0,0,2.309999943
0.02016129,0.093893995,0.608006896,0.01728111,0,0.042050691,0.184043808,0,0.034562211,0,0,0,0,0,0,2.329999924
0.029171523,0.053092177,0.608226404,0.038506416,0,0.071761961,0.191656922,0,0.007584597,0,0,0,0,0,0,2.329999924
0.0374424,0.093893995,0.608006896,0.034562211,0,0.042050691,0.184043808,0,0,0,0,0,0,0,0,2.319999933
0.029171523,0.053092177,0.608226404,0.038506416,0,0.071761961,0.191656922,0,0.007584597,0,0,0,0,0,0,2.334000111
0.040840136,0.053092177,0.608226404,0.026837803,0,0.071761961,0.191656922,0,0.007584597,0,0,0,0,0,0,2.326999903
0.04132232,0.04191264,0.603600915,0.038961036,0,0.072609214,0.193919732,0,0.007674144,0,0,0,0,0,0,2.260999918
0.04132232,0.05371901,0.603600915,0.038961036,0,0.060802843,0.193919732,0,0.007674144,0,0,0,0,0,0,2.368999958
0,0,0.662825725,0,0,0,0,0.217101081,0,0.120073195,0,0,0,0,0,2.650000095
0,0,0.552176734,0.171805505,0,0,0.162739,0.018344741,0,0.09493402,0,0,0,0,0,2.707000017
0,0,0.6,0.133333302,0,0,0.266666698,0,0,0,0,0,0,0,0,2.388000011
0,0.117647093,0.588235227,0.117647093,0,0,0.176470587,0,0,0,0,0,0,0,0,2.526000023
0,0.210526271,0.578947344,0.105263193,0,0,0.105263193,0,0,0,0,0,0,0,0,2.427000046
0,0.285714287,0.571428574,0.095238089,0,0,0.047619049,0,0,0,0,0,0,0,0,2.286000013
0,0,0.635600011,0,0,0.067800002,0.177999992,0,0,0,0,0,0.118599996,0,0,3.539999962
0,0,0.635700002,0,0,0.067500001,0.177099992,0,0,0,0.0016,0,0.118100005,0,0,3.529999971
0,0,0.635900006,0,0,0.067100001,0.176299993,0,0,0,0.0032,0,0.117500001,0,0,3.539999962
0,0.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1.840000033
0,0,0.557377078,0.196721302,0.016393439,0.032786879,0.196721302,0,0,0,0,0,0,0,0,2.50999999
0,0,0.573770484,0.163934402,0.01639344,0.032786879,0.213114795,0,0,0,0,0,0,0,0,2.480000019
0,0,0.587301568,0.158730194,0.015873019,0,0.206349191,0.031746028,0,0,0,0,0,0,0,2.430000067
0,0,0.54594035,0.19785582,0,0,0.12738382,0.042283154,0,0.086536856,0,0,0,0,0,2.786999941
0.220980499,0,0.555810528,0,0,0.002195171,0.221013802,0,0,0,0,0,0,0,0,2.477999926
0.220943395,0,0.555784688,0,0,0.002195463,0.220943395,0,0,0,0,0,0,0,0,2.467999935
0.220854396,0,0.555762594,0,0,0.002195901,0.220854396,0,0,0,0,0,0,0,0,2.460000038
0.220728233,0,0.555714559,0,0,0.002196632,0.22069493,0,0,0,0,0,0,0,0,2.447000027
0.266666704,0,0.533333293,0,0,0,0.200000004,0,0,0,0,0,0,0,0,2.329999924
0.20000001,0,0.533333308,0.066666673,0,0,0.20000001,0,0,0,0,0,0,0,0,2.390000105
0.133333317,0,0.533333344,0.133333317,0,0,0.200000023,0,0,0,0,0,0,0,0,2.440000057
0.066666673,0,0.533333308,0.20000001,0,0,0.20000001,0,0,0,0,0,0,0,0,2.49000001
0,0,0.533333293,0.266666704,0,0,0.200000004,0,0,0,0,0,0,0,0,2.50999999
0.183999998,0,0.600000004,0,0,0.032000001,0,0.183999998,0,0,0,0,0,0,0,2.450000048
0.138000002,0,0.600000001,0.045999999,0,0.032000001,0,0.183999997,0,0,0,0,0,0,0,2.519999981
0.091999999,0,0.600000004,0.091999999,0,0.032000001,0,0.183999998,0,0,0,0,0,0,0,2.559999943
0.045999999,0,0.600000001,0.138000002,0,0.032000001,0,0.183999997,0,0,0,0,0,0,0,2.579999924
0,0,0.600000004,0.183999998,0,0.032000001,0,0.183999998,0,0,0,0,0,0,0,2.589999914
0.136363602,0.318181801,0.545454597,0,0,0,0,0,0,0,0,0,0,0,0,2.220000029
0.1022727,0.318181798,0.545454592,0.03409091,0,0,0,0,0,0,0,0,0,0,0,2.269999981
0.068181817,0.318181789,0.545454577,0.068181817,0,0,0,0,0,0,0,0,0,0,0,2.279999971
0.03409091,0.318181798,0.545454592,0.1022727,0,0,0,0,0,0,0,0,0,0,0,2.309999943
0,0.318181801,0.545454597,0.136363602,0,0,0,0,0,0,0,0,0,0,0,2.329999924
0,0,0.664263175,0,0,0.002703921,0,0.218116284,0,0.044840017,0,0.070076603,0,0,0,2.819000006
0,0,0.665775983,0,0.042306833,0.003117346,0,0.219995568,0,0,0,0.06880427,0,0,0,2.684000015
0,0.029974481,0.613520425,0.091836724,0,0.0127551,0.251275514,0,0,0,0,0,0,0,0,2.400000095
0,0.026531898,0.614971599,0.085912816,0,0.02526848,0.246683494,0,0,0,0,0,0,0,0,2.420000076
0,0.026858211,0.61555279,0.081199246,0,0.035602751,0.240162393,0,0,0,0,0,0,0,0,2.420000076
0,0.026561245,0.616467984,0.075915753,0,0.046265985,0.234171329,0,0,0,0,0,0,0,0,2.430000067
0,0.026682843,0.611885982,0.0794421,0,0.063068526,0.21831412,0,0,0,0,0,0,0,0,2.400000095
0,0.02747827,0.609061878,0.080583018,0,0.075804189,0.206475292,0,0,0,0,0,0,0,0,2.380000114
0,0,0.591566941,0.038372296,0.051703176,0,0.153967985,0.034689738,0.007365124,0.110771492,0,0.011563249,0,0,0,2.890000105
0,0,0.602837171,0.183700196,0,0.022371449,0,0.190892503,0,0,0,0.000198681,0,0,0,2.579999924
0.041666674,0.333333314,0.583333338,0,0,0.041666674,0,0,0,0,0,0,0,0,0,2.140000105
0,0,0.598303788,0.101072797,0.009588304,0.069428181,0.211923692,0,0,0.009430081,0,0,0,0,0,2.460000038
0,0,0.597019289,0.104519297,0.011177849,0.059101279,0.214242088,0,0,0.01169178,0,0,0,0.001991456,0,2.49000001
0,0,0.593520801,0.098153885,0.011437282,0.053890939,0.210232828,0,0.014732772,0.011986532,0,0,0,0.00578326,0,2.519999981
0,0,0.594241993,0.097097732,0.01131298,0.05333264,0.215463909,0,0.01454527,0.01183015,0,0,0,0.002036337,0.000138988,2.49000001
0,0,0.593156094,0.097100783,0.01133485,0.05985312,0.210031797,0,0.014513741,0.01184861,0,0,0,0.002022933,0.000138073,2.49000001
0,0,0.59875326,0.087733201,0.011516601,0.052924605,0.214965726,0,0.014751601,0.012034202,0,0,0,0.0071817,0.000139105,2.539999962
0,0,0.590443062,0.098323613,0.011457338,0.071283034,0.195822088,0,0.014726329,0.011996879,0,0,0,0.005808011,0.000139646,2.529999971
0,0,0.591844881,0.098289687,0.011461789,0.063007858,0.202758496,0,0.014727439,0.011974049,0,0,0,0.005794929,0.000140871,2.529999971
0,0,0.594635419,0.098212571,0.011462471,0.046501171,0.216549616,0,0.014718861,0.0119835,0,0,0,0.005796365,0.000140025,2.50999999
0,0,0.592930801,0.097738353,0.02022173,0.053665352,0.209314311,0,0.01464779,0.005573938,0,0,0,0.005768377,0.000139348,2.5
0,0,0.58959021,0.102097506,0.031929981,0.051244852,0.211025513,0,0.013857021,0,0,0,0,0,0,2.454999924
0,0,0.585870729,0.117841401,0.020989891,0.048976423,0.209121503,0,0.01360456,0,0,0,0,0.003336357,0,2.480000019
0,0,0.58627179,0.117140304,0.020711851,0.048295241,0.2072806,0,0.01374308,0,0,0,0,0.006417757,0.000139375,2.50999999
0,0,0.582068925,0.119166904,0.010886051,0.04463926,0.211827115,0,0.027891492,0,0,0,0,0.003381762,0.000138491,2.476999998
0,0,0.582758752,0.118325693,0.01046702,0.044251349,0.209791285,0,0.027761758,0,0,0,0,0.006505656,0.000138487,2.506000042
0,0,0.588848842,0.085277146,0.021140127,0.043908934,0.212476265,0,0.041628794,0,0,0,0,0.006579825,0.000140066,2.502000093
0,0,0.583646766,0.134995393,0.021066778,0.051503745,0.208535292,0,0,0,0,0,0,0,0,2.460000038
0,0,0.585825924,0.126423206,0.026557321,0.052660116,0.208400322,0,0,0,0,0,0,0,0.000133111,2.457000017
0,0,0.586463233,0.118598282,0.026691116,0.051366574,0.209855278,0,0.006892224,0,0,0,0,0,0.000133293,2.453000069
0,0,0.588518235,0.085884268,0.026810442,0.05303662,0.210750814,0,0.034860052,0,0,0,0,0,0.00013957,2.448999882
0,0,0.588631891,0.101759004,0.02625407,0.048794789,0.210228002,0,0.02071661,0,0,0,0,0.003355049,0,2.486999989
0,0,0.589729979,0.101129596,0.026413969,0.056254967,0.209662889,0,0.016553189,0,0,0,0,0,0,2.459000111
0,0,0.587101624,0.102122083,0.026518076,0.055237881,0.207967767,0,0.020916578,0,0,0,0,0,0.00013599,2.463000059
0,0,0.587016801,0.101439001,0.026489001,0.0583984,0.205491412,0,0.020907271,0,0,0,0,0,0,2.464999914
0,0,0.596859904,0.098099329,0.011438331,0.03415017,0.226755795,0,0.01470171,0.01196574,0,0,0,0.00576861,0,2.50999999
0,0,0.598262751,0.098066585,0.011435561,0.025862982,0.233664414,0,0.014693371,0.011967451,0,0,0,0.005784266,0,2.5
0,0,0.595615879,0.098086051,0.011451009,0.041550789,0.220546397,0,0.01472272,0.01197448,0,0,0,0.005790938,0,2.50999999
0,0,0.595968592,0.098000651,0.01143887,0.039855781,0.222058297,0,0.01468371,0.01196329,0,0,0,0.0057686,0,2.50999999
0,0,0.598303788,0.101072797,0.009588304,0.069428181,0.211923692,0,0,0.009430081,0,0,0,0,0,2.460000038
0,0,0.592930801,0.097738353,0.02022173,0.053665352,0.209314311,0,0.01464779,0.005573938,0,0,0,0.005768377,0.000139348,2.5
0,0,0.58959021,0.102097506,0.031929981,0.051244852,0.211025513,0,0.013857021,0,0,0,0,0,0,2.454999924
0,0,0.585870729,0.117841401,0.020989891,0.048976423,0.209121503,0,0.01360456,0,0,0,0,0.003336357,0,2.480000019
0,0,0.58627179,0.117140304,0.020711851,0.048295241,0.2072806,0,0.01374308,0,0,0,0,0.006417757,0.000139375,2.50999999
0,0,0.582068925,0.119166904,0.010886051,0.04463926,0.211827115,0,0.027891492,0,0,0,0,0.003381762,0.000138491,2.476999998
0,0,0.582758752,0.118325693,0.01046702,0.044251349,0.209791285,0,0.027761758,0,0,0,0,0.006505656,0.000138487,2.506000042
0,0,0.588848842,0.085277146,0.021140127,0.043908934,0.212476265,0,0.041628794,0,0,0,0,0.006579825,0.000140066,2.502000093
0,0,0.583646766,0.134995393,0.021066778,0.051503745,0.208535292,0,0,0,0,0,0,0,0,2.460000038
0,0,0.585825924,0.126423206,0.026557321,0.052660116,0.208400322,0,0,0,0,0,0,0,0.000133111,2.457000017
0,0,0.586463233,0.118598282,0.026691116,0.051366574,0.209855278,0,0.006892224,0,0,0,0,0,0.000133293,2.453000069
0,0,0.588518235,0.085884268,0.026810442,0.05303662,0.210750814,0,0.034860052,0,0,0,0,0,0.00013957,2.448999882
0,0,0.588631891,0.101759004,0.02625407,0.048794789,0.210228002,0,0.02071661,0,0,0,0,0.003355049,0,2.486999989
0,0,0.589729979,0.101129596,0.026413969,0.056254967,0.209662889,0,0.016553189,0,0,0,0,0,0,2.459000111
0,0,0.587101624,0.102122083,0.026518076,0.055237881,0.207967767,0,0.020916578,0,0,0,0,0,0.00013599,2.463000059
0,0,0.587016801,0.101439001,0.026489001,0.0583984,0.205491412,0,0.020907271,0,0,0,0,0,0,2.464999914
0,0,0.58429115,0.127036703,0.021151222,0.050581811,0.209765809,0,0.006921043,0,0,0,0,0,0,2.460000038
0,0,0.587822999,0.102588811,0.026983344,0.049078395,0.212347138,0,0.020921863,0,0,0,0,0,0,2.460000038
0,0,0.589201485,0.097348724,0.03005397,0.049915717,0.212435791,0,0.02090711,0,0,0,0,0,0.000137203,2.460000038
0,0,0.588534382,0.105467193,0.029891068,0.050906199,0.211162792,0,0.01390131,0,0,0,0,0,0.000137055,2.460000038
0,0,0.590399536,0.100839491,0.028381328,0.057280445,0.208992672,0,0.013850869,0,0,0,0,0,0,2.460000038
1.29E-05,0,0.589361926,0.101749085,0.026423706,0.056211022,0.209610878,0,0.016494608,0,0,0,0,0,0.000135838,2.460000038
0.000135839,0,0.589299739,0.101750085,0.026423966,0.056211584,0.20954818,0,0.016494768,0,0,0,0,0,0.000135839,2.450000048
0.000549786,0,0.589141438,0.101678113,0.026389751,0.056207576,0.209403914,0,0.016493591,0,0,0,0,0,0.00013583,2.450000048
0.001358274,0,0.588824691,0.101547098,0.026356981,0.056141992,0.209141807,0,0.01649333,0,0,0,0,0,0.000135827,2.460000038
0.005433974,0,0.587108581,0.101110692,0.026264208,0.055892307,0.207623089,0,0.016431299,0,0,0,0,0,0.000135849,2.460000038
0,0,0.596859904,0.098099329,0.011438331,0.03415017,0.226755795,0,0.01470171,0.01196574,0,0,0,0.00576861,0,2.50999999
0,0,0.598262751,0.098066585,0.011435561,0.025862982,0.233664414,0,0.014693371,0.011967451,0,0,0,0.005784266,0,2.5
0,0,0.595615879,0.098086051,0.011451009,0.041550789,0.220546397,0,0.01472272,0.01197448,0,0,0,0.005790938,0,2.50999999
0,0,0.595968592,0.098000651,0.01143887,0.039855781,0.222058297,0,0.01468371,0.01196329,0,0,0,0.0057686,0,2.50999999
0,0,0.597019289,0.104519297,0.011177849,0.059101279,0.214242088,0,0,0.01169178,0,0,0,0.001991456,0,2.49000001
0,0,0.593520801,0.098153885,0.011437282,0.053890939,0.210232828,0,0.014732772,0.011986532,0,0,0,0.00578326,0,2.519999981
0,0,0.594241993,0.097097732,0.01131298,0.05333264,0.215463909,0,0.01454527,0.01183015,0,0,0,0.002036337,0.000138988,2.49000001
0,0,0.593156094,0.097100783,0.01133485,0.05985312,0.210031797,0,0.014513741,0.01184861,0,0,0,0.002022933,0.000138073,2.49000001
0,0,0.59875326,0.087733201,0.011516601,0.052924605,0.214965726,0,0.014751601,0.012034202,0,0,0,0.0071817,0.000139105,2.539999962
0,0,0.590443062,0.098323613,0.011457338,0.071283034,0.195822088,0,0.014726329,0.011996879,0,0,0,0.005808011,0.000139646,2.529999971
0,0,0.591844881,0.098289687,0.011461789,0.063007858,0.202758496,0,0.014727439,0.011974049,0,0,0,0.005794929,0.000140871,2.529999971
0,0,0.594635419,0.098212571,0.011462471,0.046501171,0.216549616,0,0.014718861,0.0119835,0,0,0,0.005796365,0.000140025,2.50999999
0,0,0.622086764,0.009942485,0.04642021,0.087046133,0.205335398,0,0,0.028675178,7.90E-05,0,0,0,0,2.569999933
0,0,0.620694695,0.010009381,0.05088099,0.080809021,0.205692692,0,0,0.03139607,7.67E-05,0,0,0,0,2.579999924
0,0,0.619501261,0.00999615,0.054776197,0.075173745,0.206103081,0,0,0.033905857,7.77E-05,0,0,0,0,2.599999905
0,0,0.618457371,0.010025609,0.058141714,0.070520277,0.206343389,0,0,0.035942159,7.84E-05,0,0,0,0,2.609999895
0,0,0.620648613,0.007117224,0.05198235,0.085938816,0.201577091,0,0,0.032193799,7.65E-05,0,0,0,0,2.599999905
0,0,0.619843989,0.010027259,0.050833557,0.085862566,0.201474886,0,0,0.031443099,7.64E-05,0,0,0,0,2.599999905
0,0,0.620867278,0.007176579,0.04850837,0.086052509,0.201974191,0,0,0.034852927,7.64E-05,0,0,0,0,2.589999914
0,0,0.619289912,0.009983394,0.051980201,0.085457861,0.20053311,0,0,0.03221309,7.65E-05,0,0,0,0,2.589999914
0,0,0.620810065,0.007182761,0.051642716,0.085328547,0.199986698,0,0,0.032089649,0.002161479,0,0,0,0,2.599999905
0,0,0.621151848,0.007169434,0.044941733,0.086232362,0.202436917,0,0,0.037473571,7.63E-05,0,0,0,0,2.589999914
0,0,0.621601911,0.007227159,0.040478716,0.085797634,0.201365868,0,0,0.040578175,0.002154887,0,0,0,0,2.599999905
0,0,0.628485252,0,0.030737639,0.101325094,0.206307987,0,0,0.033144028,0,0,0,0,0,2.559999943
0,0,0.634053516,0,0.000520596,0.081082833,0.227012412,0,0,0.056744973,0,0,0,3.25E-05,0.000488059,2.529269934
0,0,0.634850566,0,0.000412921,0.09503542,0.221643413,0,0,0.047485943,0,0,0,3.18E-05,0.000476448,2.516356468
0,0.01626916,0.634041566,0,0.000520613,0.064816319,0.226987294,0,0,0.056779358,0,0,0,3.25E-05,0.000488075,2.495707512
0,0.015880581,0.634842035,0,0.000412895,0.079148793,0.221629309,0,0,0.047514685,0,0,0,3.18E-05,0.000476417,2.485379934
0,0.01545001,0.635590887,0,0.000372289,0.092824124,0.216517197,0,0,0.038687059,0,0,0,3.10E-05,0.000465362,2.476246595
0,0.032473233,0.634041646,0,0.000520613,0.048612236,0.226987227,0,0,0.056779356,0,0,0,3.25E-05,0.000488075,2.460405827
0,0.031629094,0.634836464,0,0.000444586,0.063448718,0.221594132,0,0,0.047475396,0,0,0,3.18E-05,0.000476342,2.451990128
0,0.030899048,0.635602133,0,0.000341254,0.077371715,0.216541577,0,0,0.038685857,0,0,0,3.10E-05,0.000465347,2.442551136
0,0.046410614,0.635602141,0,0.000341254,0.061860137,0.216541579,0,0,0.038685858,0,0,0,3.10E-05,0.000465347,2.407886267
0,0.065054257,0.63565887,0,0,0.043410854,0.216713224,0,0,0.038759694,0,0,0,3.10E-05,0.000310078,2.365123034
0,0.071255815,0.635658864,0,0,0.037209305,0.216713222,0,0,0.038759693,0,0,0,3.10E-05,0.000310078,2.351364374
0,0.060545451,0.63636362,0,0,0.060606062,0.211787897,0,0,0.030303031,0,0,0,3.03E-05,0.00030303,2.363703012
0,0.06968641,0.636358123,0,0,0.05150735,0.211755796,0,0,0.030298441,0,0,0,3.03E-05,0.000302984,2.342633724
0,0.078727263,0.636363626,0,0,0.042424242,0.211787899,0,0,0.030303031,0,0,0,3.03E-05,0.00030303,2.321623802
0.079256969,0,0.587616084,0.034055729,0,0.071207428,0.201238404,0,0.02105263,0,0,0,0,0.005572755,0,2.470000029
0.076160987,0,0.589164072,0.034055728,0,0.071207426,0.202786403,0,0.021052629,0,0,0,0,0.005572755,0,2.470000029
0.072839508,0,0.590432094,0.03395062,0,0.074074068,0.202160493,0,0.020987661,0,0,0,0,0.005555556,0,2.470000029
0.079012352,0,0.591975293,0.02469136,0,0.074074069,0.20370371,0,0.020987661,0,0,0,0,0.005555556,0,2.460000038
0.079503117,0,0.587888223,0.034161491,0,0.068322983,0.203416113,0,0.021118011,0,0,0,0,0.005590063,0,2.470000029
0.079750779,0,0.58816199,0.034267909,0,0.065420559,0.205607486,0,0.0211838,0,0,0,0,0.005607477,0,2.460000038
0.079012349,0,0.587345682,0.033950619,0,0.074074066,0.202160487,0,0.02098766,0,0,0,0,0.002469136,0,2.440000057
0.079012349,0,0.587345678,0.033950619,0,0.074074066,0.203703703,0,0.02098766,0,0,0,0,0.000925926,0,2.430000067
0.06975309,0,0.591975294,0.03395062,0,0.074074069,0.203703711,0,0.020987661,0,0,0,0,0.005555556,0,2.460000038
0.079012351,0,0.590432092,0.027777779,0,0.074074068,0.202160492,0,0.020987661,0,0,0,0,0.005555556,0,2.460000038
0.079012351,0,0.590432092,0.03395062,0,0.074074068,0.202160492,0,0.01481482,0,0,0,0,0.005555556,0,2.460000038
0.079012352,0,0.591975293,0.03395062,0,0.074074069,0.20370371,0,0.0117284,0,0,0,0,0.005555556,0,2.460000038
0.076397523,0,0.589441028,0.034161491,0,0.068322982,0.204968903,0,0.02111801,0,0,0,0,0.005590062,0,2.460000038
0.079503117,0,0.587888225,0.034161491,0,0.068322983,0.204968906,0,0.021118011,0,0,0,0,0.004037267,0,2.450000048
0.079256968,0,0.587616074,0.034055729,0,0.071207427,0.202786405,0,0.02105263,0,0,0,0,0.004024768,0,2.450000048
0.076397522,0,0.589441019,0.03416149,0,0.068322981,0.20652171,0,0.02111801,0,0,0,0,0.004037267,0,2.450000048
0.076160987,0,0.589164073,0.034055728,0,0.071207426,0.204334388,0,0.021052629,0,0,0,0,0.004024768,0,2.450000048
0.079256968,0,0.588235282,0.034055729,0,0.071207428,0.201238403,0,0.01981424,0,0,0,0,0.00619195,0,2.450000048
0.079256966,0,0.589164066,0.034055728,0,0.071207426,0.202786401,0,0.017956659,0,0,0,0,0.005572755,0,2.450000048
0.079256968,0,0.588235281,0.027863779,0,0.071207428,0.201238403,0,0.026006191,0,0,0,0,0.00619195,0,2.450000048
0.079404469,0,0.588399509,0.027915631,0,0.069478913,0.201612893,0,0.02605459,0,0,0,0,0.007133995,0,2.450000048
0.079601991,0,0.589552208,0.0261194,0,0.06716418,0.2030473,0,0.0261194,0,0,0,0,0.008395522,0,2.49000001
0.079404465,0,0.589330072,0.026054588,0,0.069478909,0.202543382,0,0.026054588,0,0,0,0,0.007133995,0,2.480000019
0.079355245,0,0.589274632,0.027898332,0,0.070055804,0.203037808,0,0.024178552,0,0,0,0,0.006199628,0,2.470000029
0.079355245,0,0.589274638,0.034097953,0,0.070055804,0.20303781,0,0.017978921,0,0,0,0,0.006199629,0,2.470000029
0.081835082,0,0.58865466,0.032858028,0,0.070055794,0.202417891,0,0.017978918,0,0,0,0,0.006199628,0,2.470000029
0.079404469,0,0.588399509,0.032878411,0,0.069478913,0.201612893,0,0.021091809,0,0,0,0,0.007133995,0,2.480000019
0.079256969,0,0.587616088,0.034055729,0,0.071207429,0.200619204,0,0.02105263,0,0,0,0,0.00619195,0,2.470000029
0.079256968,0,0.588235283,0.03281734,0,0.071207428,0.200928802,0,0.02105263,0,0,0,0,0.006501548,0,2.470000029
0.079012347,0,0.587345667,0.033950618,0,0.074074065,0.199074087,0,0.02098766,0,0,0,0,0.005555556,0,2.470000029
0.07592593,0,0.588888879,0.033950619,0,0.074074066,0.20061729,0,0.02098766,0,0,0,0,0.005555556,0,2.470000029
0.079012348,0,0.587345675,0.033950618,0,0.074074065,0.200617287,0,0.02098766,0,0,0,0,0.004012346,0,2.450000048
0.079012349,0,0.588888879,0.0308642,0,0.074074066,0.20061729,0,0.02098766,0,0,0,0,0.005555556,0,2.470000029
0.079012349,0,0.58888888,0.033950619,0,0.074074066,0.20061729,0,0.01790124,0,0,0,0,0.005555556,0,2.470000029
0.07911001,0,0.588071695,0.03275649,0,0.072929538,0.199938197,0,0.0210136,0,0,0,0,0.00618047,0,2.470000029
0.077351491,0,0.58818064,0.033415846,0.000618812,0.073019803,0.200185681,0,0.021039608,0.000618812,0,0,0,0.005569307,0,2.470000029
0.088050317,0,0.591194989,0,0,0.056603779,0.210691794,0,0.044025159,0,0,0,0,0.009433962,0,2.480000019
0.048543693,0,0.600121327,0.012135921,0,0.089805825,0.206917503,0,0.04247573,0,0,0,0,0,0,2.390000105
0.059561126,0,0.581504682,0.050156739,0,0.059561126,0.19749219,0,0.040752347,0,0,0,0,0.01097179,0,2.529999971
0.075,0,0.5875,0.03125,0,0.0625,0.203125,0,0.03125,0,0,0,0,0.009375,0,2.5
0.099502487,0,0.587064649,0,0,0.067164186,0.199626884,0,0.037313436,0,0,0,0,0.009328358,0,2.49000001
0.049382719,0,0.595679008,0.037037041,0,0.074074067,0.203703706,0,0.0308642,0,0,0,0,0.009259259,0,2.5
0.05538462,0,0.601538484,0.049230769,0,0.076923067,0.207692291,0,0,0,0,0,0,0.009230769,0,2.49000001
0.08024691,0,0.584876551,0.030864198,0,0.074074063,0.199074082,0,0.027777777,0,0,0,0,0.00308642,0,2.450000048
0.078787886,0,0.583333331,0.030303033,0,0.090909098,0.186363617,0,0.027272732,0,0,0,0,0.003030303,0,2.460000038
0.062893081,0,0.594339598,0.05031446,0,0.05660378,0.220125808,0,0.01257862,0,0,0,0,0.003144654,0,2.430000067
0.082278483,0,0.588607614,0.031645571,0,0.050632912,0.218354403,0,0.025316461,0,0,0,0,0.003164557,0,2.430000067
0.060060056,0,0.597597599,0.024024018,0,0.099099099,0.189189199,0,0.02102102,0,0,0,0,0.009009009,0,2.5
0.043478262,0,0.593167709,0.037267081,0,0.068322981,0.214285706,0,0.043478262,0,0,0,0,0,0,2.400000095
0.07317073,0,0.603658498,0.01829268,0,0.08536586,0.207317109,0,0.006097561,0,0,0,0,0.006097561,0,2.450000048
0.100628894,0,0.578616372,0.031446538,0,0.056603776,0.201257883,0,0.025157228,0,0,0,0,0.006289308,0,2.480000019
0.10625,0,0.58125,0.03125,0,0.0625,0.2,0,0.0125,0,0,0,0,0.00625,0,2.480000019
0.088050317,0,0.581761009,0.056603779,0,0.056603779,0.204402501,0,0.006289308,0,0,0,0,0.006289308,0,2.480000019
0.088050313,0,0.581760985,0.012578619,0,0.056603777,0.207547195,0,0.050314457,0,0,0,0,0.003144654,0,2.440000057
0.067936506,0,0.588888847,0.043174607,0.009523809,0.057142854,0.209206393,0,0.019047619,0,0.003174603,0,0,0.001904762,0,2.450000048
